,conf_type,value,filename
363,FP,23.1944,2008_Tura_Lapuko_LR3-2-5
364,TN,14.305999999999996,2008_Tura_Lapuko_LR3-2-5
365,TP,7.627999999999997,2008_Tura_Lapuko_LR3-2-5
366,FN,0.08600000000000563,2007_Chirinda_Eldogir_Valentina_FM4-2-0
367,FP,40.63799999999999,2007_Chirinda_Eldogir_Valentina_FM4-2-0
368,TN,4.035999999999994,2007_Chirinda_Eldogir_Valentina_FM4-2-0
369,TP,14.982000000000006,2007_Chirinda_Eldogir_Valentina_FM4-2-0
370,FN,2.177999999999976,2007_Chirinda_Eldogir_Valentina_LR1-0-16
371,FP,37.90839999999983,2007_Chirinda_Eldogir_Valentina_LR1-0-16
372,TN,5.3720000000000265,2007_Chirinda_Eldogir_Valentina_LR1-0-16
373,TP,14.542000000000165,2007_Chirinda_Eldogir_Valentina_LR1-0-16
374,FN,0.509999999999998,Eraqor-1-1
375,FP,12.718,Eraqor-1-1
376,TN,9.928,Eraqor-1-1
377,TP,6.859999999999999,Eraqor-1-1
378,FP,15.093599999999997,GUM-1-4
379,TN,3.2139999999999986,GUM-1-4
380,TP,5.400000000000004,GUM-1-4
381,FN,2.331999999999965,2007_Chirinda_Eldogir_Valentina_LR2-1-7
382,FP,25.07440000000009,2007_Chirinda_Eldogir_Valentina_LR2-1-7
383,TN,14.326000000000016,2007_Chirinda_Eldogir_Valentina_LR2-1-7
384,TP,18.26799999999993,2007_Chirinda_Eldogir_Valentina_LR2-1-7
385,FN,2.4439999999999884,2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR-0-3
386,FP,22.352699999999984,2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR-0-3
387,TN,27.77800000000002,2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR-0-3
388,TP,7.4360000000000035,2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR-0-3
389,FN,3.6790000000000305,2007_Chirinda_Eldogir_Valentina_FM4-0-1
390,FP,28.128399999999992,2007_Chirinda_Eldogir_Valentina_FM4-0-1
391,TN,12.87099999999998,2007_Chirinda_Eldogir_Valentina_FM4-0-1
392,TP,15.321999999999996,2007_Chirinda_Eldogir_Valentina_FM4-0-1
393,FN,0.9670000000000449,2007_Chirinda_Eldogir_Valentina_FSk10-2-4
394,FP,31.753400000000013,2007_Chirinda_Eldogir_Valentina_FSk10-2-4
395,TN,15.790999999999958,2007_Chirinda_Eldogir_Valentina_FSk10-2-4
396,TP,11.488999999999983,2007_Chirinda_Eldogir_Valentina_FSk10-2-4
397,FN,3.07599999999999,2007_Mutoray_Dmitriev_LO2-1-2
398,FP,17.71120000000001,2007_Mutoray_Dmitriev_LO2-1-2
399,TN,19.474,2007_Mutoray_Dmitriev_LO2-1-2
400,TP,16.024000000000004,2007_Mutoray_Dmitriev_LO2-1-2
401,FN,8.697000000000013,2008_Tutonchany_Pankagir_FSk-0-0
402,FP,13.879000000000005,2008_Tutonchany_Pankagir_FSk-0-0
403,TN,8.700999999999981,2008_Tutonchany_Pankagir_FSk-0-0
404,TP,28.465,2008_Tutonchany_Pankagir_FSk-0-0
405,FN,0.6189999999999962,2007_Chirinda_Eldogir_Valentina_FSk3-2-1
406,FP,38.63239999999999,2007_Chirinda_Eldogir_Valentina_FSk3-2-1
407,TN,10.979000000000006,2007_Chirinda_Eldogir_Valentina_FSk3-2-1
408,TP,9.770000000000007,2007_Chirinda_Eldogir_Valentina_FSk3-2-1
409,FN,0.7900000000000169,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-4
410,FP,41.45699999999995,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-4
411,TN,6.999999999999973,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-4
412,TP,10.079000000000061,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-4
413,FN,1.1500000000000163,2007_Strelka_Andreev_LR1-2-1
414,FP,20.86800000000001,2007_Strelka_Andreev_LR1-2-1
415,TN,25.53599999999998,2007_Strelka_Andreev_LR1-2-1
416,TP,11.163999999999998,2007_Strelka_Andreev_LR1-2-1
417,FN,6.780000000000033,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-11
418,FP,27.044399999999996,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-11
419,TN,16.961999999999968,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-11
420,TP,9.214000000000002,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-11
421,FN,2.3549999999999365,2008_Tura_Eldygir_Liliya_LAv-1-5
422,FP,11.543900000000033,2008_Tura_Eldygir_Liliya_LAv-1-5
423,TN,21.655000000000058,2008_Tura_Eldygir_Liliya_LAv-1-5
424,TP,8.563999999999972,2008_Tura_Eldygir_Liliya_LAv-1-5
425,FN,1.9570000000000007,2007_Chirinda_Eldogir_Valentina_FM2-1-0
426,FP,28.585400000000014,2007_Chirinda_Eldogir_Valentina_FM2-1-0
427,TN,17.62099999999999,2007_Chirinda_Eldogir_Valentina_FM2-1-0
428,TP,11.836999999999996,2007_Chirinda_Eldogir_Valentina_FM2-1-0
429,FN,3.4889999999999937,2008_Tutonchany_Uvachan_Inna_LAv1-2-0
430,FP,27.146000000000008,2008_Tutonchany_Uvachan_Inna_LAv1-2-0
431,TN,18.549000000000003,2008_Tutonchany_Uvachan_Inna_LAv1-2-0
432,TP,9.085999999999999,2008_Tutonchany_Uvachan_Inna_LAv1-2-0
433,FN,2.0190000000000126,2008_Kislokan_Sidorov_Konstantin_LAvPart1-2-0
434,FP,28.179400000000015,2008_Kislokan_Sidorov_Konstantin_LAvPart1-2-0
435,TN,16.110999999999986,2008_Kislokan_Sidorov_Konstantin_LAvPart1-2-0
436,TP,13.690999999999985,2008_Kislokan_Sidorov_Konstantin_LAvPart1-2-0
437,FN,10.776000000000003,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-4
438,FP,21.30140000000004,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-4
439,TN,15.485999999999986,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-4
440,TP,12.43699999999997,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-4
441,FN,0.015999999999998238,2008_Tura_Eldygir_Liliya_LAv-2-2
442,FP,31.031000000000017,2008_Tura_Eldygir_Liliya_LAv-2-2
443,TN,16.13800000000001,2008_Tura_Eldygir_Liliya_LAv-2-2
444,TP,11.53299999999998,2008_Tura_Eldygir_Liliya_LAv-2-2
445,FN,0.6060000000000549,2007_Chirinda_Eldogir_Valentina_FSk8-2-7
446,FP,32.18739999999994,2007_Chirinda_Eldogir_Valentina_FSk8-2-7
447,TN,12.21999999999996,2007_Chirinda_Eldogir_Valentina_FSk8-2-7
448,TP,14.987000000000048,2007_Chirinda_Eldogir_Valentina_FSk8-2-7
449,FN,1.2520000000000024,2007_Chirinda_Eldogir_Valentina_LR1-0-12
450,FP,33.427999999999884,2007_Chirinda_Eldogir_Valentina_LR1-0-12
451,TN,16.77800000000001,2007_Chirinda_Eldogir_Valentina_LR1-0-12
452,TP,7.388000000000105,2007_Chirinda_Eldogir_Valentina_LR1-0-12
453,FN,4.651999999999996,Guy-0-0
454,FP,8.976200000000002,Guy-0-0
455,TN,2.4139999999999993,Guy-0-0
456,TP,13.958000000000002,Guy-0-0
457,FN,2.691000000000013,2008_Tura_Lapuko_LR1_3-1-0
458,FP,26.738400000000002,2008_Tura_Lapuko_LR1_3-1-0
459,TN,24.03099999999999,2008_Tura_Lapuko_LR1_3-1-0
460,TP,6.539999999999992,2008_Tura_Lapuko_LR1_3-1-0
461,FN,1.0919999999999987,2008_Tutonchany_Bondareva_LR1-2-0
462,FP,39.04339999999999,2008_Tutonchany_Bondareva_LR1-2-0
463,TN,7.6540000000000035,2008_Tutonchany_Bondareva_LR1-2-0
464,TP,12.211000000000002,2008_Tutonchany_Bondareva_LR1-2-0
465,FN,6.372000000000003,2008_Tutonchany_Uvachan_Inna_LAv2-0-0
466,FP,13.327399999999987,2008_Tutonchany_Uvachan_Inna_LAv2-0-0
467,TN,3.058000000000007,2008_Tutonchany_Uvachan_Inna_LAv2-0-0
468,TP,37.243,2008_Tutonchany_Uvachan_Inna_LAv2-0-0
469,FN,1.2430000000000092,2007_Chirinda_Eldogir_Valentina_FM10-0-4
470,FP,23.838399999999996,2007_Chirinda_Eldogir_Valentina_FM10-0-4
471,TN,21.370999999999988,2007_Chirinda_Eldogir_Valentina_FM10-0-4
472,TP,13.548000000000005,2007_Chirinda_Eldogir_Valentina_FM10-0-4
473,FN,3.370999999999995,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-0-4
474,FP,14.116000000000025,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-0-4
475,TN,10.976999999999972,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-0-4
476,TP,11.839999999999975,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-0-4
477,FN,1.8869999999999982,Incident-0-0
478,FP,3.9349999999999987,Incident-0-0
479,TN,2.367000000000001,Incident-0-0
480,TP,20.833,Incident-0-0
481,FN,3.970000000000013,2006_Ozero_Podvalnoe_Buneeva_LR-0-2
482,FP,32.35870000000002,2006_Ozero_Podvalnoe_Buneeva_LR-0-2
483,TN,7.6119999999999886,2006_Ozero_Podvalnoe_Buneeva_LR-0-2
484,TP,16.069999999999975,2006_Ozero_Podvalnoe_Buneeva_LR-0-2
485,FN,0.5839999999999961,2008_Tutonchany_Uvachan_Inna_LAv3-0-12
486,FP,27.23399999999997,2008_Tutonchany_Uvachan_Inna_LAv3-0-12
487,TN,11.393999999999998,2008_Tutonchany_Uvachan_Inna_LAv3-0-12
488,TP,18.386000000000035,2008_Tutonchany_Uvachan_Inna_LAv3-0-12
489,FN,5.291000000000004,Tent-0-0
490,FP,4.474199999999996,Tent-0-0
491,TN,6.187000000000003,Tent-0-0
492,TP,14.047999999999995,Tent-0-0
493,FN,0.4420000000000055,Wyttal-2-1
494,FP,8.587999999999997,Wyttal-2-1
495,TN,5.242000000000001,Wyttal-2-1
496,TP,1.6280000000000001,Wyttal-2-1
497,FN,0.7560000000000073,2007_Strelka_Andreeva_LR6_1-0-6
498,FP,20.177000000000003,2007_Strelka_Andreeva_LR6_1-0-6
499,TN,7.085999999999996,2007_Strelka_Andreeva_LR6_1-0-6
500,TP,9.130999999999993,2007_Strelka_Andreeva_LR6_1-0-6
501,FN,0.5799999999999983,Telyopka-2-0
502,FP,17.182199999999998,Telyopka-2-0
503,TN,7.378000000000004,Telyopka-2-0
504,TP,4.859999999999999,Telyopka-2-0
505,FN,6.766999999999989,2008_Tutonchany_Uvachan_Inna_LAv1-0-0
506,FP,15.870399999999986,2008_Tutonchany_Uvachan_Inna_LAv1-0-0
507,TN,8.935000000000013,2008_Tutonchany_Uvachan_Inna_LAv1-0-0
508,TP,28.42800000000001,2008_Tutonchany_Uvachan_Inna_LAv1-0-0
509,FN,7.845000000000081,2008_Tura_Lapuko_LR3-0-6
510,FP,15.422399999999996,2008_Tura_Lapuko_LR3-0-6
511,TN,27.516999999999914,2008_Tura_Lapuko_LR3-0-6
512,TP,9.216000000000008,2008_Tura_Lapuko_LR3-0-6
513,FN,5.427000000000001,Transhumance-1-2
514,FP,6.385999999999985,Transhumance-1-2
515,TN,7.538999999999998,Transhumance-1-2
516,TP,10.664000000000014,Transhumance-1-2
517,FN,0.5600000000000023,2009_Sym_Boyarin_Georgiy_LR3-0-3
518,FP,6.312000000000001,2009_Sym_Boyarin_Georgiy_LR3-0-3
519,TN,19.72799999999999,2009_Sym_Boyarin_Georgiy_LR3-0-3
520,FN,1.6900000000000652,2007_Chirinda_Eldogir_Valentina_FSk9-2-7
521,FP,30.478999999999942,2007_Chirinda_Eldogir_Valentina_FSk9-2-7
522,TN,13.147999999999941,2007_Chirinda_Eldogir_Valentina_FSk9-2-7
523,TP,14.58500000000005,2007_Chirinda_Eldogir_Valentina_FSk9-2-7
524,FN,0.6700000000000124,2007_Strelka_Andreev_LR3-0-7
525,FP,17.51099999999996,2007_Strelka_Andreev_LR3-0-7
526,TN,37.52399999999999,2007_Strelka_Andreev_LR3-0-7
527,TP,3.3330000000000375,2007_Strelka_Andreev_LR3-0-7
528,FN,0.1560000000000059,2007_Chirinda_Eldogir_Valentina_LR1-0-3
529,FP,39.22940000000001,2007_Chirinda_Eldogir_Valentina_LR1-0-3
530,TN,6.961999999999993,2007_Chirinda_Eldogir_Valentina_LR1-0-3
531,TP,13.652999999999992,2007_Chirinda_Eldogir_Valentina_LR1-0-3
532,FN,0.1280000000000321,2005_Poligus_Khadonchina_LO-2-4
533,FP,42.86240000000011,2005_Poligus_Khadonchina_LO-2-4
534,TN,8.957999999999963,2005_Poligus_Khadonchina_LO-2-4
535,TP,8.0519999999999,2005_Poligus_Khadonchina_LO-2-4
536,FN,2.1369999999999294,2007_Chirinda_Eldogir_Valentina_FSk7-1-5
537,FP,33.14969999999999,2007_Chirinda_Eldogir_Valentina_FSk7-1-5
538,TN,8.625000000000073,2007_Chirinda_Eldogir_Valentina_FSk7-1-5
539,TP,16.099000000000007,2007_Chirinda_Eldogir_Valentina_FSk7-1-5
540,FN,0.5839999999999961,2007_Chirinda_Eldogir_Valentina_LR1-1-9
541,FP,36.398400000000024,2007_Chirinda_Eldogir_Valentina_LR1-1-9
542,TN,11.822,2007_Chirinda_Eldogir_Valentina_LR1-1-9
543,TP,11.19599999999998,2007_Chirinda_Eldogir_Valentina_LR1-1-9
544,FN,0.12199999999999989,Mushrooms-1-0
545,FP,11.918,Mushrooms-1-0
546,TN,9.216000000000001,Mushrooms-1-0
547,TP,6.038,Mushrooms-1-0
548,FN,2.680000000000015,Mother-0-3
549,FP,5.750200000000002,Mother-0-3
550,TN,2.7819999999999796,Mother-0-3
551,TP,18.788000000000004,Mother-0-3
552,FN,7.567999999999987,2008_Kislokan_Udygir_Valentina_LR1_MP4-1-1
553,FP,25.716299999999993,2008_Kislokan_Udygir_Valentina_LR1_MP4-1-1
554,TN,18.238000000000024,2008_Kislokan_Udygir_Valentina_LR1_MP4-1-1
555,TP,8.493999999999996,2008_Kislokan_Udygir_Valentina_LR1_MP4-1-1
556,FN,0.8499999999999766,2007_Chirinda_Eldogir_Valentina_FSk6-1-5
557,FP,35.6874,2007_Chirinda_Eldogir_Valentina_FSk6-1-5
558,TN,8.772000000000004,2007_Chirinda_Eldogir_Valentina_FSk6-1-5
559,TP,14.69100000000002,2007_Chirinda_Eldogir_Valentina_FSk6-1-5
560,FN,0.9220000000000077,2005_Poligus_Khadonchina_LR1-2-1
561,FP,35.1644,2005_Poligus_Khadonchina_LR1-2-1
562,TN,7.060000000000001,2005_Poligus_Khadonchina_LR1-2-1
563,TP,16.85399999999999,2005_Poligus_Khadonchina_LR1-2-1
564,FN,25.30300000000001,2008_Tura_Lapuko_LR1_3-0-0
565,FP,6.04000000000001,2008_Tura_Lapuko_LR1_3-0-0
566,TN,6.238999999999991,2008_Tura_Lapuko_LR1_3-0-0
567,TP,22.127999999999986,2008_Tura_Lapuko_LR1_3-0-0
568,FN,2.3940000000000055,Eraqor-0-1
569,FP,9.956,Eraqor-0-1
570,TN,10.799999999999992,Eraqor-0-1
571,TP,6.736000000000002,Eraqor-0-1
572,FN,6.57600000000016,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-21
573,FP,23.068999999999864,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-21
574,TN,19.69799999999985,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-21
575,TP,9.951000000000125,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-21
576,FN,1.1609999999999943,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-2-2
577,FP,28.6674,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-2-2
578,TN,16.62900000000002,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-2-2
579,TP,13.542999999999985,2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB-2-2
580,FN,1.7829999999999906,2007_Chirinda_Eldogir_Valentina_FSk2-1-3
581,FP,31.255399999999984,2007_Chirinda_Eldogir_Valentina_FSk2-1-3
582,TN,11.507000000000023,2007_Chirinda_Eldogir_Valentina_FSk2-1-3
583,TP,15.455000000000002,2007_Chirinda_Eldogir_Valentina_FSk2-1-3
584,FN,1.9600000000000115,2007_Chirinda_Eldogir_Valentina_FM9-2-0
585,FP,25.4114,2007_Chirinda_Eldogir_Valentina_FM9-2-0
586,TN,18.58999999999999,2007_Chirinda_Eldogir_Valentina_FM9-2-0
587,TP,14.038999999999998,2007_Chirinda_Eldogir_Valentina_FM9-2-0
588,FN,2.3379999999999654,2007_Strelka_Andreeva_LR3-2-6
589,FP,24.462400000000024,2007_Strelka_Andreeva_LR3-2-6
590,TN,19.344000000000037,2007_Strelka_Andreeva_LR3-2-6
591,TP,13.855999999999973,2007_Strelka_Andreeva_LR3-2-6
592,FN,4.330999999999985,2007_Strelka_Andreeva_LR1-2-0
593,FP,23.959999999999997,2007_Strelka_Andreeva_LR1-2-0
594,TN,16.02700000000001,2007_Strelka_Andreeva_LR1-2-0
595,TP,15.232000000000003,2007_Strelka_Andreeva_LR1-2-0
596,FN,1.202000000000016,2008_Tutonchany_Pankagir_FSk-2-2
597,FP,36.3004,2008_Tutonchany_Pankagir_FSk-2-2
598,TN,5.199999999999983,2008_Tutonchany_Pankagir_FSk-2-2
599,TP,17.297999999999995,2008_Tutonchany_Pankagir_FSk-2-2
600,FN,6.619999999999994,2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_LR1-0-0
601,FP,7.193999999999994,2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_LR1-0-0
602,TN,19.834000000000003,2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_LR1-0-0
603,TP,26.03000000000001,2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_LR1-0-0
604,FN,2.120000000000001,2008_Tutonchany_Khukochar_Maksim_LR-1-0
605,FP,17.08799999999999,2008_Tutonchany_Khukochar_Maksim_LR-1-0
606,TN,35.09,2008_Tutonchany_Khukochar_Maksim_LR-1-0
607,TP,4.580000000000009,2008_Tutonchany_Khukochar_Maksim_LR-1-0
608,FN,4.702000000000023,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-3
609,FP,23.400000000000002,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-3
610,TN,21.579999999999966,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-3
611,TP,10.02800000000001,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-3
612,FN,4.578999999999997,2007_Chirinda_Eldogir_Valentina_FSk10-1-0
613,FP,32.61239999999998,2007_Chirinda_Eldogir_Valentina_FSk10-1-0
614,TN,10.163000000000027,2007_Chirinda_Eldogir_Valentina_FSk10-1-0
615,TP,12.645999999999997,2007_Chirinda_Eldogir_Valentina_FSk10-1-0
616,FN,1.4560000000000066,2007_Strelka_Andreeva_LR6_1-1-1
617,FP,26.783000000000015,2007_Strelka_Andreeva_LR6_1-1-1
618,TN,15.873999999999993,2007_Strelka_Andreeva_LR6_1-1-1
619,TP,14.892999999999986,2007_Strelka_Andreeva_LR6_1-1-1
620,FN,2.2959999999999994,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-3
621,FP,21.48140000000005,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-3
622,TN,18.82999999999999,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-3
623,TP,17.39299999999996,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-3
624,FN,3.3880000000000052,2008_Kislokan_Udygir_Valentina_LR2-2-2
625,FP,18.61200000000001,2008_Kislokan_Udygir_Valentina_LR2-2-2
626,TN,25.458,2008_Kislokan_Udygir_Valentina_LR2-2-2
627,TP,9.211999999999986,2008_Kislokan_Udygir_Valentina_LR2-2-2
628,FN,2.998999999999981,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-0
629,FP,26.096999999999998,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-0
630,TN,16.319000000000003,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-0
631,TP,12.823000000000018,2011_Potapovo_Bogdanova_Tamara_Andreevna_FM2-2-0
632,FN,9.033999999999999,2008_Tura_Lapuko_LR1_2-1-0
633,FP,16.194400000000005,2008_Tura_Lapuko_LR1_2-1-0
634,TN,27.251999999999995,2008_Tura_Lapuko_LR1_2-1-0
635,TP,7.52,2008_Tura_Lapuko_LR1_2-1-0
636,FN,17.636000000000003,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-13
637,FP,16.41040000000002,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-13
638,TN,10.282000000000002,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-13
639,TP,15.671999999999972,2010_Bely_Yar_Ivigin_Vladimir_LR1-1-13
640,FN,2.3019999999999996,2010_Bely_Yar_Ivigin_Vladimir_LR2-1-1
641,FP,22.330400000000004,2010_Bely_Yar_Ivigin_Vladimir_LR2-1-1
642,TN,29.619999999999994,2010_Bely_Yar_Ivigin_Vladimir_LR2-1-1
643,TP,5.748000000000001,2010_Bely_Yar_Ivigin_Vladimir_LR2-1-1
644,FN,3.980000000000036,2007_Strelka_Andreev_LR3-1-4
645,FP,25.09100000000002,2007_Strelka_Andreev_LR3-1-4
646,TN,19.37799999999996,2007_Strelka_Andreev_LR3-1-4
647,TP,10.876999999999985,2007_Strelka_Andreev_LR3-1-4
648,FN,0.44099999999997763,2007_Chirinda_Eldogir_Valentina_FM7-1-2
649,FP,21.022000000000006,2007_Chirinda_Eldogir_Valentina_FM7-1-2
650,TN,7.957000000000017,2007_Chirinda_Eldogir_Valentina_FM7-1-2
651,TP,6.802,2007_Chirinda_Eldogir_Valentina_FM7-1-2
652,FN,0.8569999999999993,2008_Tutonchany_Uvachan_Inna_LAv2-2-7
653,FP,44.16939999999996,2008_Tutonchany_Uvachan_Inna_LAv2-2-7
654,TN,9.064999999999998,2008_Tutonchany_Uvachan_Inna_LAv2-2-7
655,TP,5.9090000000000416,2008_Tutonchany_Uvachan_Inna_LAv2-2-7
656,FN,2.4209999999999967,WC-0-0
657,FP,2.602000000000002,WC-0-0
658,TN,2.1530000000000005,WC-0-0
659,TP,12.790000000000003,WC-0-0
660,FP,18.406,Vacation-0-1
661,TN,0.8100000000000004,Vacation-0-1
662,TP,10.799999999999997,Vacation-0-1
663,FN,3.840000000000007,2007_Chirinda_Khutokogir_Dmitriy_LF_L-1-0
664,FP,24.8544,2007_Chirinda_Khutokogir_Dmitriy_LF_L-1-0
665,TN,23.362,2007_Chirinda_Khutokogir_Dmitriy_LF_L-1-0
666,TP,7.9439999999999955,2007_Chirinda_Khutokogir_Dmitriy_LF_L-1-0
667,FN,8.017999999999997,2008_Kislokan_Udygir_Valentina_LR2-1-0
668,FP,13.631999999999998,2008_Kislokan_Udygir_Valentina_LR2-1-0
669,TN,26.548000000000002,2008_Kislokan_Udygir_Valentina_LR2-1-0
670,TP,10.392000000000007,2008_Kislokan_Udygir_Valentina_LR2-1-0
671,FN,3.9829999999999828,2007_Chirinda_Eldogir_Valentina_FM1-2-2
672,FP,29.827400000000008,2007_Chirinda_Eldogir_Valentina_FM1-2-2
673,TN,13.363000000000017,2007_Chirinda_Eldogir_Valentina_FM1-2-2
674,TP,12.826999999999991,2007_Chirinda_Eldogir_Valentina_FM1-2-2
675,FN,0.8659999999999819,2007_Chirinda_Eldogir_Valentina_FSk8-0-8
676,FP,36.98800000000009,2007_Chirinda_Eldogir_Valentina_FSk8-0-8
677,TN,5.824000000000023,2007_Chirinda_Eldogir_Valentina_FSk8-0-8
678,TP,16.0639999999999,2007_Chirinda_Eldogir_Valentina_FSk8-0-8
679,FN,5.626000000000001,2005_Poligus_Khadonchina_LR2-0-1
680,FP,28.66100000000001,2005_Poligus_Khadonchina_LR2-0-1
681,TN,11.976000000000012,2005_Poligus_Khadonchina_LR2-0-1
682,TP,13.222999999999978,2005_Poligus_Khadonchina_LR2-0-1
683,FN,0.8399999999999963,2007_Chirinda_Eldogir_Valentina_FSk5-0-3
684,FP,32.3794,2007_Chirinda_Eldogir_Valentina_FSk5-0-3
685,TN,13.485999999999997,2007_Chirinda_Eldogir_Valentina_FSk5-0-3
686,TP,13.295000000000005,2007_Chirinda_Eldogir_Valentina_FSk5-0-3
687,FN,3.4759999999999636,2007_Strelka_Andreev_LR1-2-3
688,FP,24.540999999999986,2007_Strelka_Andreev_LR1-2-3
689,TN,22.50200000000005,2007_Strelka_Andreev_LR1-2-3
690,TP,9.063000000000002,2007_Strelka_Andreev_LR1-2-3
691,FP,19.622,Transhumance-1-3
692,TN,5.905999999999999,Transhumance-1-3
693,TP,2.182000000000004,Transhumance-1-3
694,FN,0.21900000000010422,2007_Chirinda_Eldogir_Valentina_FSk8-0-7
695,FP,34.66500000000003,2007_Chirinda_Eldogir_Valentina_FSk8-0-7
696,TN,10.098999999999887,2007_Chirinda_Eldogir_Valentina_FSk8-0-7
697,TP,12.29499999999998,2007_Chirinda_Eldogir_Valentina_FSk8-0-7
698,FN,10.398000000000007,2008_Tutonchany_Uvachan_Inna_LAv3-2-1
699,FP,14.543999999999992,2008_Tutonchany_Uvachan_Inna_LAv3-2-1
700,TN,3.5519999999999974,2008_Tutonchany_Uvachan_Inna_LAv3-2-1
701,TP,31.312,2008_Tutonchany_Uvachan_Inna_LAv3-2-1
702,FN,2.0499999999999794,2007_Mutoray_Yastrikova_FSk5-0-2
703,FP,23.833100000000005,2007_Mutoray_Yastrikova_FSk5-0-2
704,TN,15.592000000000027,2007_Mutoray_Yastrikova_FSk5-0-2
705,TP,14.484999999999985,2007_Mutoray_Yastrikova_FSk5-0-2
706,FN,1.345999999999897,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-7
707,FP,32.510999999999996,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-7
708,TN,12.792000000000108,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-7
709,TP,11.429000000000006,2008_Kislokan_Sidorov_Konstantin_LAvPart1-0-7
710,FN,0.38000000000000966,Knives-2-0
711,FP,14.183999999999997,Knives-2-0
712,TN,9.441999999999997,Knives-2-0
713,TP,3.3199999999999967,Knives-2-0
714,FN,2.4038000000000075,Telyopka-0-2
715,FP,10.379999999999999,Telyopka-0-2
716,TN,4.9699999999999935,Telyopka-0-2
717,TP,12.6062,Telyopka-0-2
718,FN,1.6629999999999683,2007_Chirinda_Eldogir_Valentina_FSk10-0-6
719,FP,28.257999999999967,2007_Chirinda_Eldogir_Valentina_FSk10-0-6
720,TN,14.931000000000022,2007_Chirinda_Eldogir_Valentina_FSk10-0-6
721,TP,13.930000000000039,2007_Chirinda_Eldogir_Valentina_FSk10-0-6
722,FN,0.10799999999999699,2007_Chirinda_Eldogir_Valentina_LR2-1-5
723,FP,37.561400000000035,2007_Chirinda_Eldogir_Valentina_LR2-1-5
724,TN,10.117999999999997,2007_Chirinda_Eldogir_Valentina_LR2-1-5
725,TP,12.212999999999969,2007_Chirinda_Eldogir_Valentina_LR2-1-5
726,FN,1.4439999999999884,1998_Sovrechka_Saygotina_Vera_LR-2-0
727,FP,44.119399999999985,1998_Sovrechka_Saygotina_Vera_LR-2-0
728,TN,5.818000000000018,1998_Sovrechka_Saygotina_Vera_LR-2-0
729,TP,8.619000000000007,1998_Sovrechka_Saygotina_Vera_LR-2-0
730,FN,4.0710000000000015,2007_Chirinda_Eldogir_Valentina_FM4-0-5
731,FP,29.794399999999996,2007_Chirinda_Eldogir_Valentina_FM4-0-5
